model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm,fold_2,2023,42,Global-Numeric-Lagged-News,5,243,4.103535000002012,0.3648862000045483,15.75551396034711,12.19615779690782,1.3028802138489606,0.8746123071690018,0.5454545454545454,0.5415296052631579,0.0837508062316202,1.0,242,1,0,78,50,60,54,0.4297520661157025
lstm,fold_2,2023,42,Global-Numeric-Random-Features,5,243,4.181117100000847,0.3809608000010485,14.535418467713695,11.337934624275547,1.2199413664329293,0.8932802398675127,0.5289256198347108,0.5316611842105263,0.063479171884626,1.0,242,1,0,62,66,48,66,0.5454545454545454
lstm,fold_2,2023,123,News-Only,5,243,4.202278499993554,0.349387200003548,58.33290401237307,46.25967089843357,5.09219927430166,-0.7187668027661838,0.4876033057851239,0.4935581140350877,-0.0131458415814737,1.0,242,1,0,50,78,46,68,0.6033057851239669
lstm,fold_2,2023,123,Global-Numeric-Shuffled-News,5,243,4.159317099998589,0.3819393000012496,15.160523907657476,12.396004657190993,1.329047647779605,0.8839037529558219,0.5,0.5148711622807017,0.034576479184753,1.0,242,1,0,33,95,26,88,0.756198347107438
lstm,fold_2,2023,123,Global-Numeric-Lagged-News,5,243,4.210402199998498,0.3882851000016671,15.819005206816746,12.692240494259106,1.37281491949694,0.873599701485795,0.5495867768595041,0.5406387061403508,0.0854652702378604,1.0,242,1,0,89,39,70,44,0.3429752066115702
lstm,fold_2,2023,123,Global-Numeric-Random-Features,5,243,4.208413399996061,0.3543332999979611,13.617617771995462,11.042364863122932,1.192911425780952,0.9063318286968398,0.5537190082644629,0.5483826754385965,0.0983972593715291,1.0,242,1,0,82,46,62,52,0.4049586776859504
lstm,fold_2,2023,456,News-Only,5,243,4.175106100003177,0.4076221000068472,53.4304117384748,42.85300986572547,4.72558905410042,-0.4420051233403226,0.5454545454545454,0.5540021929824561,0.1126386088011484,1.0,242,1,0,52,76,34,80,0.6446280991735537
lstm,fold_2,2023,456,Global-Numeric-Shuffled-News,5,243,5.110864299997047,0.491906299997936,15.35086776431657,12.21084550770224,1.3124599025279116,0.8809702222184949,0.5495867768595041,0.5296052631578947,0.082125596963296,1.0,242,1,0,112,16,93,21,0.152892561983471
lstm,fold_2,2023,456,Global-Numeric-Lagged-News,5,243,4.455955400000676,0.4228043000039179,13.441364108094458,10.819890231031463,1.1583681473372855,0.908740842936706,0.5247933884297521,0.5119243421052632,0.0266051313729937,1.0,242,1,0,94,34,81,33,0.2768595041322314
lstm,fold_2,2023,456,Global-Numeric-Random-Features,5,243,4.13133370000287,0.4079003999941051,17.434895947590945,14.484743266929842,1.5585789031605402,0.8464575446572471,0.5289256198347108,0.5023985745614035,0.0120308590034359,1.0,242,1,0,123,5,109,5,0.0413223140495867
lstm,fold_2,2023,789,News-Only,5,243,4.532649599997967,0.4013105000049108,54.83760163515164,44.01611794428569,4.849946545162428,-0.5189611502521967,0.5247933884297521,0.5330317982456141,0.0687217401479966,1.0,242,1,0,50,78,37,77,0.640495867768595
lstm,fold_2,2023,789,Global-Numeric-Shuffled-News,5,243,5.061081300002115,0.5019044000000576,18.13447238569084,14.884652666790505,1.591837906610976,0.833888534179955,0.5619834710743802,0.5533168859649122,0.1118108619990517,1.0,242,1,0,90,38,68,46,0.3471074380165289
lstm,fold_2,2023,789,Global-Numeric-Lagged-News,5,243,5.257824800006347,0.4610210999962874,19.268658061378225,15.651896439300168,1.6700486413987328,0.8124605226429057,0.5619834710743802,0.5513980263157895,0.1105536303326202,1.0,242,1,0,94,34,72,42,0.3140495867768595
lstm,fold_2,2023,789,Global-Numeric-Random-Features,5,243,5.323629300000903,0.5361018999974476,21.08556271805293,17.1328253509184,1.8744612407942252,0.775425649164576,0.5991735537190083,0.5980674342105263,0.1960475585638157,1.0,242,1,0,79,49,48,66,0.4752066115702479
lstm,fold_2,2023,2025,News-Only,5,243,5.804697899999155,0.4592740000007325,49.848110180339326,39.02110331845872,4.318656685478237,-0.2551255140651862,0.5247933884297521,0.5344709429824561,0.0729264583616239,1.0,242,1,0,47,81,34,80,0.6652892561983471
lstm,fold_2,2023,2025,Global-Numeric-Shuffled-News,5,243,5.6255029999956605,0.5811947999973199,13.248812206393584,10.654104603960675,1.1503226939904427,0.9113367492613136,0.5619834710743802,0.5624314692982456,0.1246580771974854,1.0,242,1,0,71,57,49,65,0.5041322314049587
lstm,fold_2,2023,2025,Global-Numeric-Lagged-News,5,243,5.638213199999882,0.5802502999940771,13.322850810852511,10.469809825685283,1.129400077502617,0.9103430231035008,0.5661157024793388,0.5629797149122807,0.1265987225593324,1.0,242,1,0,79,49,56,58,0.4421487603305785
lstm,fold_2,2023,2025,Global-Numeric-Random-Features,5,243,5.880738400002883,0.5414024999990943,13.385281559320202,10.467984114728342,1.135163439801576,0.9095007909384192,0.5371900826446281,0.5389939692982456,0.0779879385964912,1.0,242,1,0,65,63,49,65,0.5289256198347108
lstm,fold_3,2024,42,News-Only,5,244,6.1410771000009845,0.5798030000005383,92.63326877402326,81.17626760186715,9.644804624146795,-3.4249096822452803,0.5450819672131147,0.5596271619893667,0.1679909972954437,1.0,244,0,0,26,101,10,107,0.8524590163934426
lstm,fold_3,2024,42,Global-Numeric-Shuffled-News,5,244,5.849796099995729,0.5136657999973977,19.24819525804113,16.373709487353175,1.911131235019386,0.8089484950405396,0.5327868852459017,0.5505081095632276,0.1982204745868315,1.0,244,0,0,15,112,2,115,0.930327868852459
lstm,fold_3,2024,42,Global-Numeric-Lagged-News,5,244,6.154541399999289,0.5482237999967765,16.5495747142653,13.326393104894228,1.5484752336779923,0.8587644232810436,0.4959016393442623,0.508008614307827,0.0198242286690359,1.0,244,0,0,27,100,23,94,0.7950819672131147
lstm,fold_3,2024,42,Global-Numeric-Random-Features,5,244,6.314267599998857,0.5311378000042168,14.473177461329774,11.33730789180173,1.3103823870886342,0.8919814840513511,0.5204918032786885,0.5238912443636853,0.0483970955655898,1.0,244,0,0,56,71,46,71,0.5819672131147541
lstm,fold_3,2024,123,News-Only,5,244,4.742581599995901,0.3689553999938653,96.50550619943525,84.95173604486416,10.080599657408492,-3.802580111477313,0.5327868852459017,0.548152634766808,0.1444688426947379,1.0,244,0,0,22,105,9,108,0.8729508196721312
lstm,fold_3,2024,123,Global-Numeric-Shuffled-News,5,244,4.807115800002066,0.4168118000015965,16.68676374150837,13.56118368194727,1.5876133740368803,0.8564131506891265,0.4754098360655737,0.4916885389326334,-0.0273848332095338,1.0,244,0,0,12,115,13,104,0.8975409836065574
lstm,fold_3,2024,123,Global-Numeric-Lagged-News,5,244,4.687675900000613,0.4229734000036842,17.127740102587754,14.090888552804936,1.6440740542031973,0.8487238160689086,0.4672131147540984,0.4828050339861364,-0.0530894076731318,1.0,244,0,0,13,114,16,101,0.8811475409836066
lstm,fold_3,2024,123,Global-Numeric-Random-Features,5,244,4.671550200000638,0.4210664999991422,19.35650426512791,16.020448835267374,1.88349800652785,0.8067923638461826,0.5040983606557377,0.5205935796486978,0.0690938940231987,1.0,244,0,0,15,112,9,108,0.9016393442622952
lstm,fold_3,2024,456,News-Only,5,244,4.793542799998249,0.5318693000008352,83.21475169469883,73.97379752836265,8.7539974643052,-2.570845624799603,0.5450819672131147,0.5579446799919241,0.1480221966302131,1.0,244,0,0,31,96,15,102,0.8114754098360656
lstm,fold_3,2024,456,Global-Numeric-Shuffled-News,5,244,4.595689299996593,0.3583924000049592,11.088212103240153,9.009391152489874,1.041203540113146,0.9365993834069282,0.4877049180327868,0.4839827713843462,-0.0325410015319374,1.0,244,0,0,73,54,71,46,0.4098360655737705
lstm,fold_3,2024,456,Global-Numeric-Lagged-News,5,244,5.127789400001348,0.5114382999963709,11.040873999675476,8.8035932685215,1.020757849460553,0.9371395711999728,0.5,0.4954572986069049,-0.0093085929624949,1.0,244,0,0,77,50,72,45,0.3893442622950819
lstm,fold_3,2024,456,Global-Numeric-Random-Features,5,244,5.86341469999752,0.5020089000026928,11.36204577119973,9.103131070405738,1.05164297102134,0.9334292421839986,0.4959016393442623,0.4891648159364694,-0.022919051837629,1.0,244,0,0,83,44,79,38,0.3360655737704918
lstm,fold_3,2024,789,News-Only,5,244,4.663565399998333,0.3766322000010405,94.26761234061566,82.76879270926848,9.818576139139454,-3.5824258504668816,0.5245901639344263,0.5389326334208224,0.1084557377337266,1.0,244,0,0,24,103,13,104,0.8483606557377049
lstm,fold_3,2024,789,Global-Numeric-Shuffled-News,5,244,4.67631419999816,0.3918521000014152,19.087469205916733,15.70124912297383,1.843378325390946,0.8121258058805609,0.5286885245901639,0.5358032169055791,0.0762043773824467,1.0,244,0,0,46,81,34,83,0.6721311475409836
lstm,fold_3,2024,789,Global-Numeric-Lagged-News,5,244,4.736068100006378,0.3671698000034666,25.44938878733385,20.836191062145534,2.449923855471727,0.6660163976082635,0.5081967213114754,0.5204926307288512,0.051110150005335,1.0,244,0,0,28,99,21,96,0.7991803278688525
lstm,fold_3,2024,789,Global-Numeric-Random-Features,5,244,4.638233099998615,0.3792738999982248,27.2685083834301,22.20193774450997,2.611008318745266,0.6165637255362559,0.5327868852459017,0.5454606635708997,0.1151803822843919,1.0,244,0,0,30,97,17,100,0.8073770491803278
lstm,fold_3,2024,2025,News-Only,5,244,4.610462700002245,0.3650077999991481,86.6354906596934,75.94062781644158,9.022027118420908,-2.870455785413083,0.5327868852459017,0.5471431455683424,0.1313279935738556,1.0,244,0,0,25,102,12,105,0.8483606557377049
lstm,fold_3,2024,2025,Global-Numeric-Shuffled-News,5,244,4.649456300001475,0.4263104999990901,21.5831219251372,18.564368318822524,2.18073103828084,0.7597856432296625,0.5040983606557377,0.5209300760481863,0.0730142730652134,1.0,244,0,0,14,113,8,109,0.9098360655737704
lstm,fold_3,2024,2025,Global-Numeric-Lagged-News,5,244,4.69023589999415,0.4133061000029556,19.348367892635206,16.269313275437845,1.914742531758478,0.8069547566918168,0.5163934426229508,0.532404603270745,0.1032095172675081,1.0,244,0,0,18,109,9,108,0.889344262295082
lstm,fold_3,2024,2025,Global-Numeric-Random-Features,5,244,4.607429900002899,0.3782579000035184,18.485687183764025,15.172598806517032,1.7829374118822992,0.8237855044053544,0.5040983606557377,0.5182381048522781,0.050254977941021,1.0,244,0,0,22,105,16,101,0.8442622950819673
lstm,fold_4,2025,42,News-Only,5,234,6.677845900005195,0.5655689999985043,132.73625092777797,118.93923781684828,15.40210395636779,-5.801391935224346,0.4914529914529914,0.5039473684210526,0.03507632533162,1.0,234,0,0,2,118,1,113,0.9871794871794872
lstm,fold_4,2025,42,Global-Numeric-Shuffled-News,5,234,7.024665799996001,0.4906944999966072,14.693674376587406,11.691637159713869,1.470372433534458,0.9166550038919764,0.5726495726495726,0.5653508771929825,0.1593787998156079,1.0,234,0,0,102,18,82,32,0.2136752136752136
lstm,fold_4,2025,42,Global-Numeric-Lagged-News,5,234,6.009644599995227,0.4894324999986565,16.042169910635938,12.885612449283816,1.628325528958576,0.9006552475889198,0.5,0.4956140350877193,-0.0093313184008284,1.0,234,0,0,80,40,77,37,0.329059829059829
lstm,fold_4,2025,42,Global-Numeric-Random-Features,5,234,5.922512699995423,0.4791463000001386,13.636136528304649,10.938030464315196,1.3772279630861548,0.9282203411835346,0.5299145299145299,0.524780701754386,0.0541022966232331,1.0,234,0,0,87,33,77,37,0.2991452991452991
lstm,fold_4,2025,123,News-Only,5,234,4.99871439999697,0.3412940999987768,132.26901199214495,118.41322284002078,15.332886867546565,-5.75359365919252,0.4871794871794871,0.4997807017543859,-0.0023814924631598,1.0,234,0,0,1,119,1,113,0.9914529914529916
lstm,fold_4,2025,123,Global-Numeric-Shuffled-News,5,234,5.049601300001086,0.4232411000048159,15.151481144960549,11.865497388425805,1.4923907768040316,0.911380583236629,0.5726495726495726,0.5666666666666667,0.1510155668312255,1.0,234,0,0,96,24,76,38,0.2649572649572649
lstm,fold_4,2025,123,Global-Numeric-Lagged-News,5,234,5.023019100000965,0.4141850000014528,12.482926559220337,10.00615207168664,1.2585930233363554,0.9398477968008953,0.5427350427350427,0.5403508771929825,0.0821404016111129,1.0,234,0,0,76,44,63,51,0.405982905982906
lstm,fold_4,2025,123,Global-Numeric-Random-Features,5,234,5.481624800006102,0.576532799997949,15.562711127387196,12.651797093273354,1.598944088337812,0.9065048203434136,0.5384615384615384,0.5300438596491228,0.0797807120703255,1.0,234,0,0,103,17,91,23,0.1709401709401709
lstm,fold_4,2025,456,News-Only,5,234,5.409910599999421,0.4315395000012358,121.76867459045351,106.58749234352864,13.848552518144947,-4.723871374954471,0.4957264957264957,0.5076754385964912,0.0422257170263389,1.0,234,0,0,5,115,3,111,0.9658119658119658
lstm,fold_4,2025,456,Global-Numeric-Shuffled-News,5,234,5.147311400003673,0.3845925999994506,14.461806870993575,11.590878794130855,1.471606684933851,0.9192646331471368,0.4829059829059829,0.4859649122807017,-0.028900753860172,1.0,234,0,0,44,76,45,69,0.6196581196581197
lstm,fold_4,2025,456,Global-Numeric-Lagged-News,5,234,5.148116500000469,0.3934678000005078,17.304557097596017,13.584449582153406,1.7462928303425458,0.8844048309532977,0.4957264957264957,0.4971491228070175,-0.005735393346764,1.0,234,0,0,53,67,51,63,0.5555555555555556
lstm,fold_4,2025,456,Global-Numeric-Random-Features,5,234,5.181218599995191,0.3818734999949811,14.831495997976225,11.938587728068232,1.5007664975075865,0.9150841764660894,0.4658119658119658,0.4657894736842105,-0.0683985568056769,1.0,234,0,0,56,64,61,53,0.5
lstm,fold_4,2025,789,News-Only,5,234,5.026524199995038,0.4063788999992539,130.92238413339155,116.06990303112909,15.048295374858128,-5.616777312154074,0.4914529914529914,0.5039473684210526,0.03507632533162,1.0,234,0,0,2,118,1,113,0.9871794871794872
lstm,fold_4,2025,789,Global-Numeric-Shuffled-News,5,234,5.103418699996837,0.4493903000038699,19.32166322987001,14.90958535806841,1.9044077197872724,0.8558854850060937,0.4401709401709401,0.4407894736842105,-0.1185380887852941,1.0,234,0,0,50,70,61,53,0.5256410256410257
lstm,fold_4,2025,789,Global-Numeric-Lagged-News,5,234,4.9570230999961495,0.3888025999985984,23.79217769360211,19.482257851889496,2.524197440147134,0.781482060088324,0.5042735042735043,0.5135964912280702,0.0395593563961596,1.0,234,0,0,18,102,14,100,0.8632478632478633
lstm,fold_4,2025,789,Global-Numeric-Random-Features,5,234,5.011558199999854,0.4328199999945354,27.056136650758184,22.624101070915792,2.813254612495525,0.7174142385123952,0.5128205128205128,0.5041666666666667,0.0112938487863156,1.0,234,0,0,101,19,95,19,0.1623931623931624
lstm,fold_4,2025,2025,News-Only,5,234,5.22947259999637,0.3957125000015367,130.1407278238778,115.74311960810267,15.001885659684463,-5.538003827679499,0.4871794871794871,0.4993421052631579,-0.0041608916581162,1.0,234,0,0,3,117,3,111,0.9743589743589745
lstm,fold_4,2025,2025,Global-Numeric-Shuffled-News,5,234,5.205829599995923,0.4399279999997816,19.517896885314656,14.999067666024988,1.9544011222101605,0.8529433235304056,0.5683760683760684,0.575,0.1746667529218745,1.0,234,0,0,38,82,19,95,0.7564102564102564
lstm,fold_4,2025,2025,Global-Numeric-Lagged-News,5,234,5.069547300001432,0.3951832000020658,19.42778693986966,15.124303611007512,1.9675784770981892,0.8542980473551557,0.5427350427350427,0.549780701754386,0.1188931508435944,1.0,234,0,0,33,87,20,94,0.7735042735042735
lstm,fold_4,2025,2025,Global-Numeric-Random-Features,5,234,5.053731299994979,0.4134272999945096,20.698275136645982,15.945936813148164,2.077199568836235,0.8346184647325151,0.5555555555555556,0.5616228070175439,0.1395900469722841,1.0,234,0,0,39,81,23,91,0.7350427350427351
lstm_attention,fold_1,2022,42,News-Only,10,241,7.5795223000022816,0.6642127000013716,46.11656022965403,37.90743631675534,3.81701917204442,-3.293414721203905,0.4875,0.5330264914623006,0.1187910732308898,1.0,240,1,0,102,5,118,15,0.0833333333333333
lstm_attention,fold_1,2022,42,Global-Numeric-Shuffled-News,10,241,7.941389899999194,0.6292535999964457,24.86665881108921,18.90285054089124,1.921230740402205,-0.2483141671464341,0.4583333333333333,0.4747382474878785,-0.0527985880453282,1.0,240,1,0,67,40,90,43,0.3458333333333333
lstm_attention,fold_1,2022,42,Global-Numeric-Lagged-News,10,241,8.435453499994765,0.6966637000004994,24.748075438527835,18.45446313734866,1.8788013723346544,-0.23643670936345,0.45,0.4617384582952708,-0.0780746469017803,1.0,240,1,0,61,46,86,47,0.3875
lstm_attention,fold_1,2022,42,Global-Numeric-Random-Features,10,241,7.733994199996232,0.7296865000025718,22.13921129412712,17.016500453548314,1.7341582401907103,0.0105056504408229,0.45,0.4498629751949968,-0.0996873607151118,1.0,240,1,0,48,59,73,60,0.4958333333333333
lstm_attention,fold_1,2022,123,News-Only,10,241,8.059064900000521,0.7453481999982614,43.72474578755806,36.55703578379642,3.678856512977749,-2.859611703567806,0.5,0.5443046869510224,0.1496248032420999,1.0,240,1,0,102,5,115,18,0.0958333333333333
lstm_attention,fold_1,2022,123,Global-Numeric-Shuffled-News,10,241,7.962226999996346,0.7372461999984807,28.205290296471794,23.31883041419429,2.3752487504935216,-0.6060171409312138,0.4333333333333333,0.442133370810203,-0.1168553865091364,1.0,240,1,0,56,51,85,48,0.4125
lstm_attention,fold_1,2022,123,Global-Numeric-Lagged-News,10,241,7.730947600000945,0.7728286999990814,26.07714199911427,21.321000638888584,2.172554180271568,-0.3728055049439214,0.4666666666666667,0.4712950600801068,-0.0573133046598795,1.0,240,1,0,55,52,76,57,0.4541666666666666
lstm_attention,fold_1,2022,123,Global-Numeric-Random-Features,10,241,8.471740300003148,0.6910907999990741,27.06996056360126,22.415415231934222,2.28279791743348,-0.4793273083796001,0.4541666666666666,0.4591033658913639,-0.0817215184638036,1.0,240,1,0,54,53,78,55,0.45
lstm_attention,fold_1,2022,456,News-Only,10,241,7.742451099999016,0.6945589000024484,63.18743262515792,54.574997892696366,5.504088999875608,-7.060285925510614,0.4458333333333333,0.4936055090998524,-0.0271228574378179,1.0,240,1,0,100,7,126,7,0.0583333333333333
lstm_attention,fold_1,2022,456,Global-Numeric-Shuffled-News,10,241,7.69113870000001,0.742295700001705,26.478420173639773,20.01560093134766,2.033096485365592,-0.415380367379037,0.4708333333333333,0.4878434403766425,-0.0254813785523895,1.0,240,1,0,69,38,89,44,0.3416666666666667
lstm_attention,fold_1,2022,456,Global-Numeric-Lagged-News,10,241,7.539081900002202,0.7022309000021778,55.07701760559374,51.049685240271714,5.179976890733877,-5.123924940431797,0.4458333333333333,0.5,0.0,1.0,240,1,0,107,0,133,0,0.0
lstm_attention,fold_1,2022,456,Global-Numeric-Random-Features,10,241,7.347784600002342,0.6694322999974247,24.54754538909957,19.21024913384213,1.952362655551968,-0.216480556149655,0.45,0.4663059517953762,-0.07042259518146,1.0,240,1,0,66,41,91,42,0.3458333333333333
lstm_attention,fold_1,2022,789,News-Only,10,241,7.738645500001439,0.7372850000028848,68.1625803677472,59.26467320978893,5.982183260960752,-8.379529934036642,0.4458333333333333,0.4936055090998524,-0.0271228574378179,1.0,240,1,0,100,7,126,7,0.0583333333333333
lstm_attention,fold_1,2022,789,Global-Numeric-Shuffled-News,10,241,7.826665100001264,0.6878396999964025,22.23010989880548,18.53104217972497,1.8901612164398216,0.0023636892219206,0.5125,0.4943784695383317,-0.0118548834469894,1.0,240,1,0,35,72,45,88,0.6666666666666666
lstm_attention,fold_1,2022,789,Global-Numeric-Lagged-News,10,241,7.759842499996012,0.6206748000040534,21.247829309480984,17.45076991022869,1.7788898855428277,0.0885808151298176,0.4875,0.4763895720609936,-0.047910941045317,1.0,240,1,0,40,67,56,77,0.6
lstm_attention,fold_1,2022,789,Global-Numeric-Random-Features,10,241,7.719460000000254,0.7652468000014778,21.409635404125236,17.278081671815674,1.7614123050596298,0.0746467144453953,0.5125,0.4980324643384161,-0.0040588891212288,1.0,240,1,0,39,68,49,84,0.6333333333333333
lstm_attention,fold_1,2022,2025,News-Only,10,241,7.379108499997528,0.7193375999995624,61.901506007444745,53.73518886418267,5.420261874078232,-6.735554647443941,0.4541666666666666,0.505691799592439,0.0362421331276151,1.0,240,1,0,105,2,129,4,0.025
lstm_attention,fold_1,2022,2025,Global-Numeric-Shuffled-News,10,241,7.543428600001789,0.7003984999973909,23.020054208101687,17.89697267015446,1.820422397348404,-0.0697978289658833,0.4708333333333333,0.482362448176516,-0.0359207712792469,1.0,240,1,0,63,44,83,50,0.3916666666666666
lstm_attention,fold_1,2022,2025,Global-Numeric-Lagged-News,10,241,7.668754300000728,0.726843699994788,23.44605309641863,18.441513251689468,1.8774304237559416,-0.1097585931705986,0.4791666666666667,0.4898812451689972,-0.020533260447993,1.0,240,1,0,63,44,81,52,0.4
lstm_attention,fold_1,2022,2025,Global-Numeric-Random-Features,10,241,7.663286599999992,0.6618338999978732,27.504405481733635,21.22075394037355,2.1557364236546017,-0.5271916896436692,0.45,0.4717869439955027,-0.061450484202887,1.0,240,1,0,72,35,97,36,0.2958333333333333
lstm_attention,fold_2,2023,42,News-Only,10,243,8.20540240000264,0.652018799999496,50.43656097443319,39.78263125434824,4.374505507245332,-0.2849336260813362,0.5289256198347108,0.5354989035087719,0.0727122461167925,1.0,242,1,0,54,74,40,74,0.6115702479338843
lstm_attention,fold_2,2023,42,Global-Numeric-Shuffled-News,10,243,8.256422400001611,0.6823921999966842,27.94499241110328,21.8604132941132,2.370354137343271,0.6055447382337085,0.5289256198347108,0.5441337719298245,0.1032132715852809,1.0,242,1,0,36,92,22,92,0.7603305785123967
lstm_attention,fold_2,2023,42,Global-Numeric-Lagged-News,10,243,8.157104599995364,0.7341355000025942,28.00196365198638,21.80501788127568,2.3701614784168457,0.6039347529620072,0.5454545454545454,0.5602384868421053,0.1392676159068222,1.0,242,1,0,39,89,21,93,0.7520661157024794
lstm_attention,fold_2,2023,42,Global-Numeric-Random-Features,10,243,8.338466400004108,0.7117786999951932,25.072204752390917,19.86580803241257,2.1565056235954008,0.6824772748796604,0.5537190082644629,0.5675712719298245,0.1529500107928973,1.0,242,1,0,42,86,22,92,0.7355371900826446
lstm_attention,fold_2,2023,123,News-Only,10,243,7.611923000004026,0.6778859999976703,65.13186305651172,55.65901556304945,5.822186755471228,-1.1427759521925922,0.5619834710743802,0.545641447368421,0.1109349372496253,1.0,242,1,0,106,22,84,30,0.2148760330578512
lstm_attention,fold_2,2023,123,Global-Numeric-Shuffled-News,10,243,8.120486100000562,0.6079285999949207,21.01448704409596,16.917337812734722,1.8216372417070836,0.7769370976761076,0.5413223140495868,0.5476973684210527,0.0975127388684118,1.0,242,1,0,56,72,39,75,0.6074380165289256
lstm_attention,fold_2,2023,123,Global-Numeric-Lagged-News,10,243,8.184220200004347,0.596015900002385,24.00516591273754,19.29928506278207,2.0691454272506142,0.7089288340677131,0.512396694214876,0.5078810307017544,0.0159333215900278,1.0,242,1,0,75,53,65,49,0.4214876033057851
lstm_attention,fold_2,2023,123,Global-Numeric-Random-Features,10,243,8.230971400000271,0.7168781000000308,28.40950540384929,23.637298872264797,2.558588574818679,0.5923221579783906,0.5165289256198347,0.5333744517543859,0.0816958084249889,1.0,242,1,0,31,97,20,94,0.7892561983471075
lstm_attention,fold_2,2023,456,News-Only,10,243,8.406889799996861,0.6038611000039964,49.19477671986581,38.92559685417653,4.2764734484510925,-0.2224405543953354,0.5206611570247934,0.5248081140350878,0.0500293594980965,1.0,242,1,0,58,70,46,68,0.5702479338842975
lstm_attention,fold_2,2023,456,Global-Numeric-Shuffled-News,10,243,7.461612500002957,0.6645410999990418,19.720804469257665,15.745452043705995,1.6997988933728063,0.8035558882066808,0.5537190082644629,0.5594161184210527,0.1208362944406739,1.0,242,1,0,59,69,39,75,0.5950413223140496
lstm_attention,fold_2,2023,456,Global-Numeric-Lagged-News,10,243,8.001045900004101,0.675905199997942,21.20199804185617,16.627926874778876,1.8032842353368137,0.7729385840736308,0.5537190082644629,0.5627741228070176,0.1316436370065956,1.0,242,1,0,52,76,32,82,0.6528925619834711
lstm_attention,fold_2,2023,456,Global-Numeric-Random-Features,10,243,8.550129100003687,0.6222724999970524,20.23859285536812,16.24064900193193,1.7528790954889202,0.7931048124417077,0.5330578512396694,0.5398848684210527,0.0818579683011762,1.0,242,1,0,54,74,39,75,0.6157024793388429
lstm_attention,fold_2,2023,789,News-Only,10,243,7.947796100001142,0.7057915000041248,47.24478747662445,37.04581346029607,4.069616697726374,-0.1274507012110537,0.5289256198347108,0.5311814692982456,0.0624314316853354,1.0,242,1,0,63,65,49,65,0.5371900826446281
lstm_attention,fold_2,2023,789,Global-Numeric-Shuffled-News,10,243,8.496367899999314,0.5485677999968175,17.366873941448613,13.76316135735669,1.4811643960684826,0.8476532950410962,0.5495867768595041,0.5463952850877193,0.093261518142185,1.0,242,1,0,77,51,58,56,0.4421487603305785
lstm_attention,fold_2,2023,789,Global-Numeric-Lagged-News,10,243,8.123286599999119,0.69372999999905,18.18642571332766,14.672202896929578,1.5827107523142148,0.8329353875649612,0.5371900826446281,0.5341968201754386,0.0686766106960797,1.0,242,1,0,75,53,59,55,0.4462809917355372
lstm_attention,fold_2,2023,789,Global-Numeric-Random-Features,10,243,8.077185300004203,0.6911145999984001,17.96398716023934,14.37797918656726,1.5498118702705077,0.8369971365887735,0.5206611570247934,0.5185718201754386,0.0371844351356613,1.0,242,1,0,71,57,59,55,0.4628099173553719
lstm_attention,fold_2,2023,2025,News-Only,10,243,5.865618499999982,0.5037717999948654,45.96368752445512,36.387077632848126,3.990839761512278,-0.0671353058320427,0.5413223140495868,0.5429002192982456,0.0857622443472737,1.0,242,1,0,66,62,49,65,0.5247933884297521
lstm_attention,fold_2,2023,2025,Global-Numeric-Shuffled-News,10,243,6.190706099994713,0.4614243999967584,24.25108985819781,19.28860099065449,2.0841211394997816,0.7029344550265519,0.5371900826446281,0.5500274122807017,0.1111133815438885,1.0,242,1,0,42,86,26,88,0.71900826446281
lstm_attention,fold_2,2023,2025,Global-Numeric-Lagged-News,10,243,5.77917609999713,0.4980735999997705,27.03566252468554,21.567137767424786,2.333764696743201,0.6307982125331151,0.5371900826446281,0.5524259868421053,0.1226058272713352,1.0,242,1,0,37,91,21,93,0.7603305785123967
lstm_attention,fold_2,2023,2025,Global-Numeric-Random-Features,10,243,5.764607299999625,0.4930737000031513,22.12537269428194,17.636258211881525,1.910448264428681,0.752730271748381,0.5206611570247934,0.5286458333333333,0.0594493582007088,1.0,242,1,0,50,78,38,76,0.6363636363636364
lstm_attention,fold_3,2024,42,News-Only,10,244,6.4783416999998735,0.4645028999948408,87.21793199278936,77.22734603126516,9.15064789483314,-2.9226720576750846,0.5327868852459017,0.5457971599703884,0.117986016565108,1.0,244,0,0,29,98,16,101,0.8155737704918032
lstm_attention,fold_3,2024,42,Global-Numeric-Shuffled-News,10,244,6.997981299995445,0.4658546999999089,26.530146725048223,22.03203201660856,2.5855563068647887,0.637047547264997,0.5491803278688525,0.5591897166700317,0.1351330210288113,1.0,244,0,0,40,87,23,94,0.7418032786885246
lstm_attention,fold_3,2024,42,Global-Numeric-Lagged-News,10,244,7.109558299998753,0.523809500002244,25.48568993818324,20.323149971663938,2.388428070192814,0.6650629259083285,0.5491803278688525,0.558180227471566,0.1290793091131671,1.0,244,0,0,43,84,26,91,0.7172131147540983
lstm_attention,fold_3,2024,42,Global-Numeric-Random-Features,10,244,6.499748300004285,0.4772337000031257,24.772091540755294,20.98433781002388,2.4603266670414343,0.6835567878653885,0.5450819672131147,0.5539067231980618,0.1190814395909649,1.0,244,0,0,43,84,27,90,0.7131147540983607
